variable	pval	odds	full_feature	tailed
Class-switched-memory-B-cells_NOVERSHTERN_3	0.005594916337781672	381.35714285714283	vae_2_three	pos
MEP_BLUEPRINT_3	0.005594916337781672	381.35714285714283	vae_2_three	pos
Monocytes_NOVERSHTERN_2	0.005594916337781672	381.35714285714283	vae_2_three	pos
DC_FANTOM_1	0.005594916337781672	381.35714285714283	vae_2_three	pos
ly-Endothelial-cells_HPCA_3	0.005594916337781672	381.35714285714283	vae_2_three	pos
Adipocytes_ENCODE_2	0.005594916337781672	381.35714285714283	vae_2_three	pos
Memory-B-cells_IRIS_1	0.005594916337781672	381.35714285714283	vae_2_three	pos
Smooth-muscle_HPCA_2	0.005594916337781672	381.35714285714283	vae_2_three	pos
cDC_HPCA_1	0.005594916337781672	381.35714285714283	vae_2_three	pos
CMP_HPCA_3	0.005594916337781672	381.35714285714283	vae_2_three	pos
Astrocytes_FANTOM_2	0.005628256270376997	23.755294117647058	vae_1_two	pos
Platelets_HPCA_2	0.005895440890345339	0.1954824316787507	vae_2_three	neg
Macrophages-M2_HPCA_2	0.0059673526987927255	355.8666666666667	vae_2_three	pos
CD4+-naive-T-cells_NOVERSHTERN_3	0.0059673526987927255	355.8666666666667	vae_2_three	pos
Tregs_FANTOM_2	0.0059673526987927255	355.8666666666667	vae_2_three	pos
CD4+-naive-T-cells_FANTOM_1	0.0059673526987927255	355.8666666666667	vae_2_three	pos
Eosinophils_NOVERSHTERN_3	0.0059673526987927255	355.8666666666667	vae_2_three	pos
NK-cells_FANTOM_1	0.0059673526987927255	355.8666666666667	vae_2_three	pos
Neutrophils_IRIS_2	0.0059673526987927255	355.8666666666667	vae_2_three	pos
MPP_ENCODE_1	0.0059673526987927255	355.8666666666667	vae_2_three	pos
Erythrocytes_FANTOM_3	0.0059673526987927255	355.8666666666667	vae_2_three	pos
Eosinophils_BLUEPRINT_2	0.0059673526987927255	355.8666666666667	vae_2_three	pos
Monocytes_HPCA_2	0.0059673526987927255	355.8666666666667	vae_2_three	pos
pro-B-cells_NOVERSHTERN_3	0.0059673526987927255	355.8666666666667	vae_2_three	pos
Tregs_BLUEPRINT_3	0.0059673526987927255	355.8666666666667	vae_2_three	pos
CMP_BLUEPRINT_3	0.0059673526987927255	355.8666666666667	vae_2_three	pos
CD4+-memory-T-cells_IRIS_2	0.0059673526987927255	355.8666666666667	vae_2_three	pos
CD4+-Tem_NOVERSHTERN_2	0.0059673526987927255	355.8666666666667	vae_2_three	pos
CD4+-Tem_NOVERSHTERN_3	0.0059673526987927255	355.8666666666667	vae_2_three	pos
Melanocytes_ENCODE_1	0.0059673526987927255	355.8666666666667	vae_2_three	pos
MSC_FANTOM_1	0.006058644099096833	21.503105590062113	vae_0_three	pos
HSC_FANTOM_2	0.006058644099096833	21.503105590062113	vae_0_three	pos
NK-cells_FANTOM_2	0.006058644099096833	21.503105590062113	vae_0_three	pos
NK-cells_IRIS_3	0.006058644099096833	21.503105590062113	vae_0_three	pos
Melanocytes_FANTOM_2	0.006082282043101279	0.19063024203211118	vae_1_two	neg
B-cells_FANTOM_1	0.006257121198119165	6.535897435897436	vae_1_three	neg
Myocytes_ENCODE_2	0.00633971930194389	333.5625	vae_2_three	pos
Chondrocytes_HPCA_1	0.00633971930194389	333.5625	vae_2_three	pos
HSC_FANTOM_1	0.00633971930194389	333.5625	vae_2_three	pos
Mesangial-cells_ENCODE_1	0.00633971930194389	333.5625	vae_2_three	pos
Osteoblast_HPCA_2	0.00633971930194389	333.5625	vae_2_three	pos
Th2-cells_IRIS_3	0.00633971930194389	333.5625	vae_2_three	pos
B-cells_FANTOM_1	0.00633971930194389	333.5625	vae_2_three	pos
Eosinophils_NOVERSHTERN_1	0.00633971930194389	333.5625	vae_2_three	pos
Adipocytes_HPCA_3	0.00633971930194389	333.5625	vae_2_three	pos
Class-switched-memory-B-cells_NOVERSHTERN_1	0.00633971930194389	333.5625	vae_2_three	pos
CD8+-Tcm_BLUEPRINT_3	0.00633971930194389	333.5625	vae_2_three	pos
naive-B-cells_BLUEPRINT_1	0.0063978641179636975	10.591286307053942	vae_1_three	neg
Smooth-muscle_FANTOM_1	0.006630261385229135	0.2537597893131887	vae_2_three	neg
CLP_BLUEPRINT_2	0.006712016147542431	313.88235294117646	vae_2_three	pos
CD4+-naive-T-cells_IRIS_1	0.006712016147542431	313.88235294117646	vae_2_three	pos
Epithelial-cells_FANTOM_1	0.006712016147542431	313.88235294117646	vae_2_three	pos
Plasma-cells_HPCA_3	0.006712016147542431	313.88235294117646	vae_2_three	pos
Erythrocytes_FANTOM_2	0.006712016147542431	313.88235294117646	vae_2_three	pos
Myocytes_FANTOM_1	0.006712016147542431	313.88235294117646	vae_2_three	pos
Neutrophils_IRIS_3	0.006712016147542431	313.88235294117646	vae_2_three	pos
DC_IRIS_3	0.006712016147542431	313.88235294117646	vae_2_three	pos
Fibroblasts_FANTOM_2	0.006712016147542431	313.88235294117646	vae_2_three	pos
Th1-cells_IRIS_3	0.006712016147542431	313.88235294117646	vae_2_three	pos
mv-Endothelial-cells_HPCA_1	0.006712016147542431	313.88235294117646	vae_2_three	pos
Macrophages_FANTOM_1	0.006712016147542431	313.88235294117646	vae_2_three	pos
CD8+-T-cells_IRIS_3	0.006712016147542431	313.88235294117646	vae_2_three	pos
Macrophages_IRIS_3	0.006712016147542431	313.88235294117646	vae_2_three	pos
Monocytes_BLUEPRINT_2	0.006712016147542431	313.88235294117646	vae_2_three	pos
Macrophages_HPCA_1	0.006715933784923354	0.12236533957845433	vae_1_two	neg
Hepatocytes_FANTOM_2	0.007030858260434612	0.12258912191977787	vae_1_three	neg
mv-Endothelial-cells_ENCODE_1	0.007030858260434612	0.12258912191977787	vae_1_three	neg
Eosinophils_BLUEPRINT_1	0.00708424323524151	296.3888888888889	vae_2_three	pos
Monocytes_IRIS_1	0.00708424323524151	296.3888888888889	vae_2_three	pos
CMP_BLUEPRINT_1	0.00708424323524151	296.3888888888889	vae_2_three	pos
Keratinocytes_HPCA_1	0.00708424323524151	296.3888888888889	vae_2_three	pos
Memory-B-cells_HPCA_1	0.00708424323524151	296.3888888888889	vae_2_three	pos
MSC_FANTOM_3	0.00708424323524151	296.3888888888889	vae_2_three	pos
Keratinocytes_ENCODE_2	0.00708424323524151	296.3888888888889	vae_2_three	pos
naive-B-cells_BLUEPRINT_2	0.00708424323524151	296.3888888888889	vae_2_three	pos
Keratinocytes_HPCA_3	0.00716063672500536	3.184371184371184	vae_1_two	neg
CD8+-Tem_HPCA_1	0.0072123834934842215	0.12108073682147756	vae_1_three	neg
aDC_IRIS_1	0.0074564005654863185	280.7368421052632	vae_2_three	pos
CD4+-Tcm_NOVERSHTERN_2	0.0074564005654863185	280.7368421052632	vae_2_three	pos
NK-cells_IRIS_2	0.0074564005654863185	280.7368421052632	vae_2_three	pos
CD4+-naive-T-cells_HPCA_2	0.0074564005654863185	280.7368421052632	vae_2_three	pos
Memory-B-cells_IRIS_2	0.0074564005654863185	280.7368421052632	vae_2_three	pos
Epithelial-cells_HPCA_3	0.0074564005654863185	280.7368421052632	vae_2_three	pos
Plasma-cells_IRIS_3	0.0074564005654863185	280.7368421052632	vae_2_three	pos
MSC_HPCA_2	0.0074564005654863185	280.7368421052632	vae_2_three	pos
Preadipocytes_FANTOM_1	0.0074564005654863185	280.7368421052632	vae_2_three	pos
Monocytes_HPCA_1	0.0074564005654863185	280.7368421052632	vae_2_three	pos
CMP_BLUEPRINT_2	0.0074564005654863185	280.7368421052632	vae_2_three	pos
Megakaryocytes_NOVERSHTERN_1	0.007507635386530503	18.81159420289855	vae_0_three	pos
Chondrocytes_ENCODE_1	0.007828488137839353	266.65	vae_2_three	pos
Class-switched-memory-B-cells_BLUEPRINT_3	0.007828488137839353	266.65	vae_2_three	pos
HSC_BLUEPRINT_2	0.007828488137839353	266.65	vae_2_three	pos
mv-Endothelial-cells_HPCA_3	0.007828488137839353	266.65	vae_2_three	pos
Astrocytes_ENCODE_3	0.007828488137839353	266.65	vae_2_three	pos
cDC_NOVERSHTERN_3	0.007828488137839353	266.65	vae_2_three	pos
CD8+-Tem_NOVERSHTERN_2	0.007828488137839353	266.65	vae_2_three	pos
HSC_BLUEPRINT_3	0.007828488137839353	266.65	vae_2_three	pos
CMP_NOVERSHTERN_3	0.007828488137839353	266.65	vae_2_three	pos
naive-B-cells_HPCA_1	0.00783193059465565	4.6279788975804985	vae_1_three	neg
Epithelial-cells_ENCODE_2	0.008200505952571416	253.9047619047619	vae_2_three	pos
CD8+-T-cells_BLUEPRINT_3	0.008200505952571416	253.9047619047619	vae_2_three	pos
CD4+-memory-T-cells_IRIS_3	0.008200505952571416	253.9047619047619	vae_2_three	pos
B-cells_FANTOM_3	0.008200505952571416	253.9047619047619	vae_2_three	pos
Tregs_FANTOM_3	0.008200505952571416	253.9047619047619	vae_2_three	pos
DC_FANTOM_3	0.008200505952571416	253.9047619047619	vae_2_three	pos
CD4+-Tem_BLUEPRINT_3	0.008200505952571416	253.9047619047619	vae_2_three	pos
Melanocytes_FANTOM_2	0.008412048212707478	0.20454545454545456	vae_2_three	neg
Astrocytes_FANTOM_1	0.008479149407091744	0.20320125734138472	vae_2_three	neg
CD8+-T-cells_HPCA_2	0.00857245400954739	242.3181818181818	vae_2_three	pos
Plasma-cells_HPCA_1	0.00857245400954739	242.3181818181818	vae_2_three	pos
CD8+-Tem_NOVERSHTERN_3	0.00857245400954739	242.3181818181818	vae_2_three	pos
CD4+-Tcm_NOVERSHTERN_1	0.00857245400954739	242.3181818181818	vae_2_three	pos
Tregs_BLUEPRINT_1	0.00857245400954739	242.3181818181818	vae_2_three	pos
Melanocytes_FANTOM_3	0.008621568959131715	0.20399518252419122	vae_1_three	neg
Neurons_FANTOM_3	0.008691403127329383	0.20056358735604018	vae_2_three	neg
naive-B-cells_BLUEPRINT_3	0.00883526461651901	9.076467101363367	vae_1_three	neg
Epithelial-cells_HPCA_2	0.00883526461651901	9.076467101363367	vae_1_three	neg
Neurons_ENCODE_3	0.00886212932697841	7.935137895812053	vae_1_three	pos
CD4+-naive-T-cells_HPCA_3	0.008944332308889824	231.7391304347826	vae_2_three	pos
Melanocytes_ENCODE_2	0.008944332308889824	231.7391304347826	vae_2_three	pos
Chondrocytes_ENCODE_2	0.008944332308889824	231.7391304347826	vae_2_three	pos
CD8+-Tcm_HPCA_1	0.008944332308889824	231.7391304347826	vae_2_three	pos
Epithelial-cells_FANTOM_3	0.008944332308889824	231.7391304347826	vae_2_three	pos
CD4+-Tem_BLUEPRINT_2	0.009096510075206699	16.718196457326894	vae_0_three	pos
Megakaryocytes_NOVERSHTERN_2	0.009096510075206699	16.718196457326894	vae_0_three	pos
naive-B-cells_HPCA_2	0.009119815509928452	4.4342747559274756	vae_1_three	neg
aDC_IRIS_2	0.009289752549169954	0.26085526315789476	vae_1_two	neg
Sebocytes_FANTOM_2	0.00931614085049743	222.04166666666666	vae_2_three	pos
MEP_HPCA_1	0.00931614085049743	222.04166666666666	vae_2_three	pos
Th1-cells_IRIS_1	0.00931614085049743	222.04166666666666	vae_2_three	pos
CD8+-Tcm_NOVERSHTERN_2	0.00931614085049743	222.04166666666666	vae_2_three	pos
Memory-B-cells_HPCA_1	0.00948612877837899	5.662222222222222	vae_1_three	neg
Macrophages_HPCA_3	0.009655684511068442	0.13235859946133127	vae_1_two	neg
Preadipocytes_ENCODE_1	0.009687879634486909	213.12	vae_2_three	pos
CD8+-Tem_NOVERSHTERN_1	0.009687879634486909	213.12	vae_2_three	pos
CD8+-T-cells_HPCA_3	0.009687879634486909	213.12	vae_2_three	pos
Endothelial-cells_ENCODE_3	0.009687879634486909	213.12	vae_2_three	pos
pDC_FANTOM_3	0.009687879634486909	213.12	vae_2_three	pos
NK-cells_BLUEPRINT_3	0.009687879634486909	213.12	vae_2_three	pos
Pericytes_ENCODE_1	0.009687879634486909	213.12	vae_2_three	pos
Macrophages_HPCA_1	0.009806692187484905	0.13125364740835058	vae_2_three	neg
CD4+-T-cells_FANTOM_1	0.01005954866065445	204.8846153846154	vae_2_three	pos
Smooth-muscle_FANTOM_2	0.01005954866065445	204.8846153846154	vae_2_three	pos
Smooth-muscle_ENCODE_2	0.01005954866065445	204.8846153846154	vae_2_three	pos
Keratinocytes_ENCODE_1	0.01005954866065445	204.8846153846154	vae_2_three	pos
HSC_FANTOM_2	0.010139477517013232	16.325581395348838	vae_0_two	pos
MSC_FANTOM_1	0.010139477517013232	16.325581395348838	vae_0_two	pos
Sebocytes_FANTOM_1	0.010300061042707434	3.68640350877193	vae_2_three	neg
Fibroblasts_HPCA_3	0.010315573948038472	0.12698412698412698	vae_2_three	neg
Fibroblasts_FANTOM_1	0.010315573948038472	0.12698412698412698	vae_2_three	neg
Astrocytes_FANTOM_1	0.010326181536545782	0.12900453195811845	vae_1_three	neg
Hepatocytes_HPCA_1	0.010326181536545782	0.12900453195811845	vae_1_three	neg
Preadipocytes_FANTOM_3	0.010340061361301325	14.690042075736326	vae_1_three	pos
MEP_NOVERSHTERN_3	0.010431147929123967	197.25925925925927	vae_2_three	pos
MEP_HPCA_2	0.010431147929123967	197.25925925925927	vae_2_three	pos
naive-B-cells_HPCA_1	0.010431147929123967	197.25925925925927	vae_2_three	pos
Hepatocytes_FANTOM_3	0.010621249547531134	0.12734053497942388	vae_1_three	neg
Class-switched-memory-B-cells_BLUEPRINT_2	0.010802677440016178	190.17857142857142	vae_2_three	pos
CD8+-naive-T-cells_HPCA_2	0.010802677440016178	190.17857142857142	vae_2_three	pos
naive-B-cells_HPCA_2	0.010802677440016178	190.17857142857142	vae_2_three	pos
CMP_NOVERSHTERN_1	0.010802677440016178	190.17857142857142	vae_2_three	pos
MSC_FANTOM_2	0.010821345314772666	15.043478260869565	vae_0_three	pos
Basophils_NOVERSHTERN_2	0.010821345314772666	15.043478260869565	vae_0_three	pos
MPP_ENCODE_2	0.01085050713120955	122.04761904761905	vae_1_two	pos
MPP_NOVERSHTERN_2	0.01085050713120955	122.04761904761905	vae_1_two	pos
MPP_ENCODE_3	0.01085050713120955	122.04761904761905	vae_1_two	pos
MPP_NOVERSHTERN_3	0.01085050713120955	122.04761904761905	vae_1_two	pos
Astrocytes_FANTOM_3	0.010853573392352326	16.71	vae_1_two	pos
mv-Endothelial-cells_HPCA_2	0.011174137193179551	183.58620689655172	vae_2_three	pos
CD8+-naive-T-cells_HPCA_3	0.011174137193179551	183.58620689655172	vae_2_three	pos
Mesangial-cells_FANTOM_2	0.011174137193179551	183.58620689655172	vae_2_three	pos
CD4+-T-cells_BLUEPRINT_3	0.011174137193179551	183.58620689655172	vae_2_three	pos
Memory-B-cells_IRIS_2	0.011441718439560357	5.307291666666667	vae_1_three	neg
Epithelial-cells_HPCA_3	0.011441718439560357	5.307291666666667	vae_1_three	neg
CD8+-T-cells_BLUEPRINT_1	0.011545527188564712	177.43333333333334	vae_2_three	pos
CD8+-Tcm_NOVERSHTERN_1	0.011545527188564712	177.43333333333334	vae_2_three	pos
CD4+-T-cells_HPCA_2	0.011545527188564712	177.43333333333334	vae_2_three	pos
CD8+-T-cells_NOVERSHTERN_1	0.011545527188564712	177.43333333333334	vae_2_three	pos
B-cells_HPCA_2	0.011744640702816968	7.9403526970954355	vae_1_three	neg
CD4+-memory-T-cells_FANTOM_3	0.011765271965692123	0.21630773398347555	vae_1_two	neg
CLP_BLUEPRINT_3	0.011916847426218425	171.67741935483872	vae_2_three	pos
DC_IRIS_2	0.011916847426218425	171.67741935483872	vae_2_three	pos
MPP_FANTOM_3	0.011916847426218425	171.67741935483872	vae_2_three	pos
Fibroblasts_ENCODE_3	0.011916847426218425	171.67741935483872	vae_2_three	pos
Myocytes_ENCODE_3	0.012096799017952766	0.21761612233172759	vae_1_three	neg
GMP_NOVERSHTERN_3	0.0121996977879418	106.77083333333333	vae_1_two	pos
DC_HPCA_3	0.0121996977879418	106.77083333333333	vae_1_two	pos
NK-cells_NOVERSHTERN_1	0.0121996977879418	106.77083333333333	vae_1_two	pos
Adipocytes_FANTOM_2	0.0121996977879418	106.77083333333333	vae_1_two	pos
GMP_NOVERSHTERN_2	0.0121996977879418	106.77083333333333	vae_1_two	pos
NK-cells_FANTOM_3	0.0121996977879418	106.77083333333333	vae_1_two	pos
HSC_FANTOM_2	0.0121996977879418	106.77083333333333	vae_1_two	pos
GMP_NOVERSHTERN_1	0.0121996977879418	106.77083333333333	vae_1_two	pos
Skeletal-muscle_ENCODE_3	0.0121996977879418	106.77083333333333	vae_1_two	pos
Endothelial-cells_HPCA_2	0.0121996977879418	106.77083333333333	vae_1_two	pos
DC_BLUEPRINT_3	0.0121996977879418	106.77083333333333	vae_1_two	pos
Neutrophils_BLUEPRINT_2	0.0121996977879418	106.77083333333333	vae_1_two	pos
iDC_HPCA_3	0.0121996977879418	106.77083333333333	vae_1_two	pos
HSC_BLUEPRINT_1	0.0121996977879418	106.77083333333333	vae_1_two	pos
Pericytes_FANTOM_3	0.0121996977879418	106.77083333333333	vae_1_two	pos
naive-B-cells_BLUEPRINT_1	0.0121996977879418	106.77083333333333	vae_1_two	pos
aDC_HPCA_1	0.0121996977879418	106.77083333333333	vae_1_two	pos
HSC_NOVERSHTERN_2	0.0121996977879418	106.77083333333333	vae_1_two	pos
Endothelial-cells_BLUEPRINT_1	0.0121996977879418	106.77083333333333	vae_1_two	pos
Macrophages-M2_HPCA_3	0.0121996977879418	106.77083333333333	vae_1_two	pos
MSC_FANTOM_1	0.0121996977879418	106.77083333333333	vae_1_two	pos
Adipocytes_FANTOM_1	0.0121996977879418	106.77083333333333	vae_1_two	pos
HSC_FANTOM_3	0.0121996977879418	106.77083333333333	vae_1_two	pos
NK-cells_IRIS_3	0.0121996977879418	106.77083333333333	vae_1_two	pos
Basophils_FANTOM_3	0.0121996977879418	106.77083333333333	vae_1_two	pos
DC_BLUEPRINT_1	0.0121996977879418	106.77083333333333	vae_1_two	pos
Skeletal-muscle_ENCODE_1	0.0121996977879418	106.77083333333333	vae_1_two	pos
NK-cells_FANTOM_2	0.0121996977879418	106.77083333333333	vae_1_two	pos
Erythrocytes_HPCA_1	0.0121996977879418	106.77083333333333	vae_1_two	pos
ly-Endothelial-cells_FANTOM_1	0.0121996977879418	106.77083333333333	vae_1_two	pos
DC_IRIS_1	0.0121996977879418	106.77083333333333	vae_1_two	pos
Neutrophils_BLUEPRINT_3	0.0121996977879418	106.77083333333333	vae_1_two	pos
Megakaryocytes_NOVERSHTERN_3	0.0121996977879418	106.77083333333333	vae_1_two	pos
Neutrophils_IRIS_1	0.0121996977879418	106.77083333333333	vae_1_two	pos
Th2-cells_IRIS_1	0.0121996977879418	106.77083333333333	vae_1_two	pos
Megakaryocytes_BLUEPRINT_3	0.0121996977879418	106.77083333333333	vae_1_two	pos
B-cells_HPCA_3	0.0121996977879418	106.77083333333333	vae_1_two	pos
Smooth-muscle_HPCA_1	0.0121996977879418	106.77083333333333	vae_1_two	pos
Basophils_NOVERSHTERN_3	0.0121996977879418	106.77083333333333	vae_1_two	pos
Endothelial-cells_BLUEPRINT_2	0.0121996977879418	106.77083333333333	vae_1_two	pos
Macrophages_FANTOM_2	0.01223139951216411	13.38618925831202	vae_1_three	pos
Chondrocytes_FANTOM_1	0.012255128566023857	0.2140495867768595	vae_1_three	neg
MSC_FANTOM_1	0.012269931445467567	8.247557003257329	vae_2_three	neg
Myocytes_FANTOM_2	0.012288097906284962	166.28125	vae_2_three	pos
Sebocytes_FANTOM_1	0.012288097906284962	166.28125	vae_2_three	pos
Preadipocytes_FANTOM_3	0.012288097906284962	166.28125	vae_2_three	pos
Memory-B-cells_BLUEPRINT_1	0.012328524613853852	3.0405773420479303	vae_0_two	pos
CD8+-Tem_BLUEPRINT_2	0.012389007157635905	0.20852667581639545	vae_1_two	neg
Neutrophils_HPCA_1	0.012530550240818146	14.281976744186046	vae_0_two	pos
Neurons_ENCODE_1	0.012530550240818146	14.281976744186046	vae_0_two	pos
Megakaryocytes_NOVERSHTERN_1	0.012530550240818146	14.281976744186046	vae_0_two	pos
Sebocytes_FANTOM_2	0.012582070643254076	4.139344262295082	vae_2_three	neg
Erythrocytes_BLUEPRINT_3	0.0126782959745059	13.673254281949934	vae_0_three	pos
Erythrocytes_HPCA_2	0.0126782959745059	13.673254281949934	vae_0_three	pos
Erythrocytes_HPCA_3	0.0126782959745059	13.673254281949934	vae_0_three	pos
Erythrocytes_BLUEPRINT_1	0.0126782959745059	13.673254281949934	vae_0_three	pos
Erythrocytes_BLUEPRINT_2	0.0126782959745059	13.673254281949934	vae_0_three	pos
Plasma-cells_BLUEPRINT_2	0.013000945740231844	15.154545454545454	vae_1_two	pos
Eosinophils_FANTOM_2	0.013030389593206943	156.44117647058823	vae_2_three	pos
CD4+-T-cells_BLUEPRINT_1	0.013030389593206943	156.44117647058823	vae_2_three	pos
Fibroblasts_HPCA_1	0.013030389593206943	156.44117647058823	vae_2_three	pos
Smooth-muscle_FANTOM_1	0.01322420259253317	0.317972272978727	vae_1_two	neg
Osteoblast_HPCA_1	0.013401430800164895	151.94285714285715	vae_2_three	pos
CD4+-T-cells_HPCA_3	0.013401430800164895	151.94285714285715	vae_2_three	pos
Macrophages_FANTOM_2	0.013401430800164895	151.94285714285715	vae_2_three	pos
Monocytes_IRIS_3	0.013401430800164895	151.94285714285715	vae_2_three	pos
Sebocytes_FANTOM_3	0.013401430800164895	151.94285714285715	vae_2_three	pos
CD4+-naive-T-cells_HPCA_1	0.013401430800164895	151.94285714285715	vae_2_three	pos
MPP_FANTOM_1	0.013533358936481518	4.73469387755102	vae_0_two	pos
Epithelial-cells_HPCA_1	0.013547310751385358	94.88888888888889	vae_1_two	pos
Adipocytes_FANTOM_3	0.013547310751385358	94.88888888888889	vae_1_two	pos
HSC_NOVERSHTERN_3	0.013547310751385358	94.88888888888889	vae_1_two	pos
Plasma-cells_BLUEPRINT_1	0.013547310751385358	94.88888888888889	vae_1_two	pos
CD4+-naive-T-cells_FANTOM_3	0.013547310751385358	94.88888888888889	vae_1_two	pos
MEP_HPCA_3	0.013547310751385358	94.88888888888889	vae_1_two	pos
NK-cells_NOVERSHTERN_2	0.013547310751385358	94.88888888888889	vae_1_two	pos
Neutrophils_HPCA_1	0.013547310751385358	94.88888888888889	vae_1_two	pos
DC_BLUEPRINT_2	0.013547310751385358	94.88888888888889	vae_1_two	pos
Erythrocytes_FANTOM_1	0.013547310751385358	94.88888888888889	vae_1_two	pos
CD8+-T-cells_IRIS_2	0.013547310751385358	94.88888888888889	vae_1_two	pos
Megakaryocytes_NOVERSHTERN_1	0.013547310751385358	94.88888888888889	vae_1_two	pos
Plasma-cells_IRIS_1	0.013547310751385358	94.88888888888889	vae_1_two	pos
Tregs_BLUEPRINT_2	0.013547310751385358	94.88888888888889	vae_1_two	pos
Macrophages-M1_BLUEPRINT_2	0.013547310751385358	94.88888888888889	vae_1_two	pos
Megakaryocytes_BLUEPRINT_1	0.013547310751385358	94.88888888888889	vae_1_two	pos
HSC_NOVERSHTERN_1	0.013547310751385358	94.88888888888889	vae_1_two	pos
CD8+-Tcm_BLUEPRINT_1	0.013547310751385358	94.88888888888889	vae_1_two	pos
Megakaryocytes_BLUEPRINT_2	0.013547310751385358	94.88888888888889	vae_1_two	pos
NKT_NOVERSHTERN_1	0.013547310751385358	94.88888888888889	vae_1_two	pos
NK-cells_NOVERSHTERN_3	0.013547310751385358	94.88888888888889	vae_1_two	pos
ly-Endothelial-cells_HPCA_2	0.013547310751385358	94.88888888888889	vae_1_two	pos
Epithelial-cells_HPCA_2	0.013547310751385358	94.88888888888889	vae_1_two	pos
Neutrophils_BLUEPRINT_1	0.013547310751385358	94.88888888888889	vae_1_two	pos
naive-B-cells_BLUEPRINT_3	0.013547310751385358	94.88888888888889	vae_1_two	pos
CD4+-naive-T-cells_NOVERSHTERN_2	0.013547310751385358	94.88888888888889	vae_1_two	pos
Epithelial-cells_ENCODE_1	0.013547310751385358	94.88888888888889	vae_1_two	pos
Th2-cells_IRIS_2	0.013547310751385358	94.88888888888889	vae_1_two	pos
Tregs_FANTOM_1	0.013547310751385358	94.88888888888889	vae_1_two	pos
pDC_NOVERSHTERN_1	0.013547310751385358	94.88888888888889	vae_1_two	pos
Neurons_ENCODE_1	0.013547310751385358	94.88888888888889	vae_1_two	pos
