Gene ID,Symbol,SAGD Group,Species,FPKM(F),FPKM(M),Chromosome,log2(M/F ratio),Padj
ENSG00000278212,AC134878.2,SAGD_00058,Human,0.113448225236702,0.924843620054121,Y,2.905,4.2675e-06
ENSG00000267793,AC009977.1,SAGD_00054,Human,0.0,0.158253852493484,Y,3.4459,0.0040093
ENSG00000227447,XGY1,SAGD_00065,Human,0.0,0.347507049584672,Y,4.4497,3.3506e-07
ENSG00000127324,TSPAN8,SAGD_00064,Human,39.2969725325793,2.318005569749,12,-4.085,1.3177e-08
ENSG00000225117,ARSDP1,SAGD_00052,Human,0.00147433315770515,0.154395941386398,Y,4.7557,4.9461e-08
ENSG00000229236,TTTY10,SAGD_00060,Human,0.0,0.141319097170308,Y,5.4879,3.4498e-15
ENSG00000229703,CR589904.1,SAGD_00138,Human,0.0350784549625926,9.68811080916721,1,8.32,2.6819e-10
ENSG00000233070,ZFY-AS1,SAGD_00066,Human,0.0,0.158877456647466,Y,4.4642,7.4058e-11
ENSG00000278847,AC006157.1,SAGD_00049,Human,0.0,0.539646802311188,Y,4.7681,9.4559e-14
ENSG00000134339,SAA2,SAGD_00035,Human,1.46937731685331,0.448736054186502,11,-3.8361,5.3623e-05
ENSG00000064886,CHI3L2,SAGD_00055,Human,0.83433353364452,16.8476691462378,1,2.9979,0.00064169
ENSG00000105509,HAS1,SAGD_00050,Human,2.78400635607546,1.11101375304419,19,-2.8826,0.00024813
ENSG00000211679,IGLC3,SAGD_00077,Human,65.9182373939423,1.17397480602486,22,-5.606,0.026659
ENSG00000225117,ARSDP1,SAGD_00071,Human,0.0,0.117782816274457,Y,4.5147,3.2813e-08
ENSG00000171223,JUNB,SAGD_00014,Human,15.5873780946918,116.710438698292,19,3.0015,0.025816
ENSG00000228764,ZNF885P,SAGD_00067,Human,0.0,0.365141389972273,Y,5.7505,2.0884e-21
ENSG00000072952,MRVI1,SAGD_00133,Human,0.308255191443789,1.93068814067653,11,2.6941,0.00021808
ENSG00000146674,IGFBP3,SAGD_00132,Human,22.9569103296809,473.047253765632,7,4.438,7.0582e-11
ENSG00000215580,BCORP1,SAGD_00069,Human,0.0,0.0365030022425236,Y,5.4051,8.8396e-16
ENSG00000145491,ROPN1L,SAGD_00051,Human,0.123943288130883,192.234406411614,5,10.328,1.2031e-297
ENSG00000230076,RPL10P6,SAGD_00040,Human,5.91558216472306,1.91059785299029,2,-2.5269,0.0056905
ENSG00000239893,ZNF736P9Y,SAGD_00041,Human,0.0,0.10410665685912,Y,4.6336,9.1832e-06
ENSG00000260197,AC010889.1,SAGD_00074,Human,0.15542178862239,2.50924065371302,Y,5.3011,6.6287e-09
ENSG00000215580,BCORP1,SAGD_00070,Human,0.0,0.0167367937222406,Y,4.3431,0.00053005
ENSG00000007038,PRSS21,SAGD_00075,Human,0.0985569987641659,0.20194945236505,16,2.8374,0.002626
ENSG00000231535,LINC00278,SAGD_00039,Human,0.0,0.0808353524616135,Y,3.5005,0.0069107
ENSG00000227494,USP9YP14,SAGD_00042,Human,0.0,0.270704843393013,Y,4.7212,4.7305e-10
ENSG00000270641,TSIX,SAGD_00038,Human,0.0253335289029113,0.000543904078632213,X,-3.6377,5.9614e-05
ENSG00000232226,ARSFP1,SAGD_00068,Human,0.0,2.22768154048905,Y,7.3598,1.097e-15
ENSG00000092377,TBL1Y,SAGD_00073,Human,0.0,0.0406957593195406,Y,4.1588,2.2706e-05
ENSG00000158865,SLC5A11,SAGD_00033,Human,1.56188170719196,8.44282311932572,16,2.2949,0.0016449
ENSG00000223501,VPS52,SAGD_00107,Human,0.0,0.202516563929805,6,5.7366,0.0012192
ENSG00000264151,AC090403.1,SAGD_00135,Human,1.93498663729172,0.439135780257162,18,-2.0361,6.194e-11
ENSG00000228477,AL663070.1,SAGD_00019,Human,1.33686039044829,8.65009050546225,1,2.6344,5.0835e-05
ENSG00000229236,TTTY10,SAGD_00063,Human,0.0,0.0867018537718644,Y,4.5622,1.685e-09
ENSG00000197641,SERPINB13,SAGD_00163,Human,1.16554844024723,10.5007738068472,18,6.785,1.7563e-09
ENSG00000225117,ARSDP1,SAGD_00046,Human,0.00315736114294189,0.345038209648552,Y,5.4462,4.093e-07
ENSG00000188373,C10orf99,SAGD_00015,Human,19.6166114838009,0.999600324731262,10,-4.1838,0.016673
ENSG00000237269,RBMY2TP,SAGD_00076,Human,0.0,0.19651745275194,Y,4.8968,7.8271e-07
ENSG00000113303,BTNL8,SAGD_00064,Human,2.54335740095665,0.0717272843587425,5,-4.7143,3.3956e-08
ENSG00000206159,GYG2P1,SAGD_00057,Human,0.0,0.112737373850321,Y,4.9514,1.1157e-10
ENSG00000248373,AC096577.1,SAGD_00056,Human,0.387737348825899,0.015549696422433,4,-4.4757,1.274e-05
ENSG00000229236,TTTY10,SAGD_00061,Human,0.00137010301256003,0.127365696600668,Y,4.8122,1.208e-14
ENSG00000229236,TTTY10,SAGD_00072,Human,0.00175515120074215,0.363626197557665,Y,6.2627,5.4314e-27
ENSG00000228764,ZNF885P,SAGD_00062,Human,0.0,0.198874352164675,Y,4.9156,5.0368e-14
ENSG00000253755,IGHGP,SAGD_00077,Human,4.83413587609054,0.0371945280155528,14,-6.792,0.026659
ENSG00000206159,GYG2P1,SAGD_00131,Human,0.0,0.0386028088783618,Y,5.6671,5.2537e-08
ENSG00000234795,RFTN1P1,SAGD_00058,Human,0.0,0.0888473169819445,Y,4.4382,7.7698e-06
ENSG00000198796,ALPK2,SAGD_00045,Human,0.0191312253748322,0.156046871047605,18,3.0264,6.1368e-06
ENSG00000081923,ATP8B1,SAGD_00129,Human,25.2948689310129,3.89299350508031,18,-2.6744,0.0
ENSG00000260197,AC010889.1,SAGD_00001,Human,0.0,1.26917146308988,Y,7.5192,2.2838e-05
ENSG00000106366,SERPINE1,SAGD_00054,Human,8.36618124903183,2.70742060275041,7,-2.2049,0.0066005
ENSG00000100181,TPTEP1,SAGD_00108,Human,0.0957058209838921,2.05467071283434,22,4.2983,0.0006742
ENSG00000227289,HSFY3P,SAGD_00034,Human,0.0,0.0663680589270816,Y,3.6938,9.5626e-07
ENSG00000273906,AC011297.1,SAGD_00066,Human,0.00540163530650767,0.156651075311846,Y,4.9211,2.1042e-08
ENSG00000211637,IGLV4-69,SAGD_00138,Human,0.115909596409808,15.4339077810304,22,7.2644,5.3734e-10
ENSG00000099715,PCDH11Y,SAGD_00060,Human,0.0381290636487793,0.550885134991094,Y,3.8144,1.0929e-14
ENSG00000228411,CDY4P,SAGD_00158,Human,0.0,1.11797417810063,Y,4.6456,0.0001948
ENSG00000113296,THBS4,SAGD_00035,Human,2.02357411915362,9.48366011551131,5,2.4608,0.0001326
ENSG00000163815,CLEC3B,SAGD_00133,Human,0.448983423787397,4.84684710167083,3,3.549,0.00034032
ENSG00000229236,TTTY10,SAGD_00049,Human,0.0,0.0922574299248417,Y,4.4521,5.1284e-11
ENSG00000206159,GYG2P1,SAGD_00050,Human,0.0,0.0363465767591986,Y,3.4743,0.00060685
ENSG00000183640,KRTAP8-1,SAGD_00071,Human,10.3966235406207,72.3874263374166,21,9.1802,5.8196e-08
ENSG00000229308,AC010737.1,SAGD_00067,Human,0.00505989984013678,0.647352804545083,Y,5.482,4.5765e-18
ENSG00000119917,IFIT3,SAGD_00106,Human,3.91921070466965,23.5770479771526,10,2.6702,0.00026951
ENSG00000187479,C11orf96,SAGD_00014,Human,3.92322695251367,16.4747802490003,11,2.1762,0.025816
ENSG00000183878,UTY,SAGD_00074,Human,0.273013440405773,3.93332567359797,Y,5.1355,1.1639e-08
ENSG00000232348,LINC00279,SAGD_00044,Human,0.0,0.323882560133603,Y,4.4184,0.00023214
ENSG00000233070,ZFY-AS1,SAGD_00069,Human,0.0,0.470872525614511,Y,5.9141,5.0684e-15
ENSG00000250041,AC069360.1,SAGD_00132,Human,3.56568413051852,0.310054319263919,11,-3.468,8.5905e-11
ENSG00000215580,BCORP1,SAGD_00075,Human,0.00112929589622298,0.0137608272671632,Y,3.4549,0.0032218
ENSG00000229238,PPP1R12BP1,SAGD_00055,Human,0.00459661968831385,0.0619353750468257,Y,3.3048,0.0044764
ENSG00000211644,IGLV1-51,SAGD_00077,Human,9.15724578794376,0.890779459432342,22,-3.18,0.028579
ENSG00000075886,TUBA3D,SAGD_00051,Human,0.868493202256038,208.460875339646,2,7.6345,3.0383e-297
ENSG00000197320,AC060834.1,SAGD_00073,Human,0.0274719564898335,0.218746718293239,7,3.1054,4.2547e-05
ENSG00000256045,MTRNR2L10,SAGD_00038,Human,0.201590776337325,1.26940208716693,X,2.7955,9.9096e-05
ENSG00000229163,NAP1L1P2,SAGD_00041,Human,0.0,0.0981480484432143,Y,4.2281,3.781e-05
ENSG00000092377,TBL1Y,SAGD_00070,Human,0.0,0.0686241026952099,Y,4.7034,0.00072711
ENSG00000205362,MT1A,SAGD_00040,Human,3.18102970551501,11.6680116908688,16,2.0495,0.0069087
ENSG00000270641,TSIX,SAGD_00047,Human,0.00706988933902812,0.000708147354262927,X,-3.2864,5.5601e-10
ENSG00000110244,APOA4,SAGD_00019,Human,21.3369637629466,4.29565886253471,11,-2.3409,6.3556e-05
ENSG00000278847,AC006157.1,SAGD_00037,Human,0.00897012960896408,0.955665350335215,Y,5.8127,3.431e-19
ENSG00000180438,TPRXL,SAGD_00163,Human,0.0672975821074378,0.615278267878364,3,5.2229,2.3275e-09
ENSG00000169953,HSFY2,SAGD_00063,Human,0.0,0.0354148059736701,Y,4.3888,4.1027e-09
ENSG00000238073,RBMY2HP,SAGD_00042,Human,0.0,0.258145340122412,Y,4.9893,5.1246e-10
ENSG00000215580,BCORP1,SAGD_00046,Human,0.0,0.0544923815684504,Y,5.7342,3.1225e-06
ENSG00000229236,TTTY10,SAGD_00068,Human,0.00105428977380523,0.161730119381729,Y,5.1721,3.25e-15
ENSG00000233070,ZFY-AS1,SAGD_00064,Human,0.0,0.157088499578503,Y,4.2323,3.8025e-08
ENSG00000205403,CFI,SAGD_00039,Human,0.388663510281237,0.108864050714686,4,-2.018,0.0086233
ENSG00000163221,S100A12,SAGD_00138,Human,1.51535861305593,67.8898989762595,1,5.5887,6.2767e-10
ENSG00000225117,ARSDP1,SAGD_00058,Human,0.00196640231037822,0.0968782351417698,Y,3.8395,4.821e-05
ENSG00000229807,XIST,SAGD_00131,Human,2.57784193925998,0.00136552165854802,X,-10.84,5.2589e-08
ENSG00000229163,NAP1L1P2,SAGD_00034,Human,0.0,0.0869594498647749,Y,3.9092,2.8288e-06
ENSG00000099715,PCDH11Y,SAGD_00052,Human,0.000536699576583887,0.014704225270359,Y,4.1972,2.0963e-07
ENSG00000188120,DAZ1,SAGD_00056,Human,0.000404817161486486,0.0311015216609938,Y,4.3993,1.6184e-05
ENSG00000231535,LINC00278,SAGD_00061,Human,0.0,0.180741195242444,Y,4.3217,6.9344e-11
ENSG00000082397,EPB41L3,SAGD_00129,Human,0.895256534904337,11.241961316528,18,3.656,0.0
ENSG00000233070,ZFY-AS1,SAGD_00035,Human,0.00188929450567352,0.120426815588255,Y,3.7667,0.0001326
ENSG00000223637,RBMY2EP,SAGD_00066,Human,0.0,0.350109888297072,Y,5.8679,9.9752e-08
ENSG00000233070,ZFY-AS1,SAGD_00049,Human,0.0,0.154140651310242,Y,4.1482,3.6945e-10
ENSG00000237531,AL672277.1,SAGD_00050,Human,0.327866691987267,0.0764159556369859,X,-2.1132,0.00089025
ENSG00000188153,COL4A5,SAGD_00133,Human,0.441375827021182,1.80346553126547,X,2.0962,0.0003478
ENSG00000211746,TRBV19,SAGD_00107,Human,0.0,3.33896357183003,7,6.7213,0.0013099
ENSG00000198502,HLA-DRB5,SAGD_00108,Human,198.105187761744,3.96591447735396,6,-5.7031,0.0013878
ENSG00000267793,AC009977.1,SAGD_00033,Human,0.00499825129580724,0.267182486561432,Y,4.0987,0.0018675
ENSG00000274749,KRTAP7-1,SAGD_00071,Human,5.14817617806567,45.8133610230612,21,7.5811,6.5332e-08
ENSG00000167723,TRPV3,SAGD_00106,Human,3.78200286155665,0.773370264052534,17,-2.3221,0.00039527
ENSG00000099715,PCDH11Y,SAGD_00076,Human,0.00522390071971914,0.0667076273168691,Y,3.747,8.6515e-07
ENSG00000280587,LINC01348,SAGD_00040,Human,0.0266401768240848,0.193260761952034,1,2.8202,0.010383
ENSG00000163618,CADPS,SAGD_00074,Human,0.0250047840951591,0.140798599247035,3,2.491,1.771e-08
ENSG00000234059,CASKP1,SAGD_00065,Human,0.00502876123551482,0.202744527032362,Y,3.9334,2.2658e-06
ENSG00000232928,DDX3P1,SAGD_00014,Human,0.0920053038276257,0.849646926780288,X,3.3264,0.025816
ENSG00000253187,HOXA10-AS,SAGD_00015,Human,1.96843056954436,0.0283597222726196,7,-6.1438,0.018518
ENSG00000230267,HERC2P4,SAGD_00075,Human,0.0254316251781172,0.130175874286523,16,2.4285,0.0061571
ENSG00000225117,ARSDP1,SAGD_00068,Human,0.0,0.580850211835961,Y,6.6772,1.0985e-12
ENSG00000229163,NAP1L1P2,SAGD_00073,Human,0.0,0.0781867374319295,Y,3.9261,4.7163e-05
ENSG00000232348,LINC00279,SAGD_00038,Human,0.0,0.175546324360679,Y,3.6964,0.00013173
ENSG00000119927,GPAM,SAGD_00045,Human,23.4248736507601,11.9290612769045,10,-2.7037,8.8969e-05
ENSG00000154188,ANGPT1,SAGD_00132,Human,1.96834349344358,14.8033895639052,8,2.9724,1.289e-10
ENSG00000232583,GPR143P,SAGD_00072,Human,0.0,2.14219615289803,Y,5.9066,2.5205e-21
ENSG00000228787,NLGN4Y-AS1,SAGD_00032,Human,0.0,0.224877690694335,Y,4.1825,2.3262e-08
ENSG00000184368,MAP7D2,SAGD_00067,Human,0.213165169936809,0.0480565444752248,X,-2.0873,8.3565e-17
ENSG00000211898,IGHD,SAGD_00077,Human,3.58314602197214,0.0259179707079189,14,-6.8552,0.028901
ENSG00000239893,ZNF736P9Y,SAGD_00060,Human,0.0,0.192321958799014,Y,5.3656,1.1506e-14
ENSG00000198535,C2CD4A,SAGD_00055,Human,0.123487801297233,0.644530688790496,15,2.5578,0.010693
ENSG00000237659,RNASEH2CP1,SAGD_00069,Human,0.0,0.769827098781345,Y,5.963,2.25e-12
ENSG00000169953,HSFY2,SAGD_00041,Human,0.0,0.0203069464769718,Y,3.8848,0.0001052
ENSG00000227289,HSFY3P,SAGD_00048,Human,0.0,0.0846783326552145,Y,3.9545,1.3016e-05
ENSG00000204623,ZNRD1ASP,SAGD_00054,Human,0.013512163506985,0.000375562149082869,6,-4.6441,0.0094121
ENSG00000228764,ZNF885P,SAGD_00063,Human,0.0,0.127635751364078,Y,4.4055,5.115e-09
ENSG00000256812,CAPNS2,SAGD_00163,Human,0.716786577637675,9.45286985630025,16,4.9882,2.3275e-09
ENSG00000118245,TNP1,SAGD_00051,Human,0.462018048335035,3906.89826962471,2,12.778,1.0056e-292
ENSG00000099715,PCDH11Y,SAGD_00062,Human,0.00473949015442426,0.0520489085754928,Y,3.4881,4.065e-13
ENSG00000233070,ZFY-AS1,SAGD_00058,Human,0.00219085857390033,0.135829912308685,Y,3.6282,0.00024735
ENSG00000260197,AC010889.1,SAGD_00138,Human,0.0,3.34740894413374,Y,10.759,1.3901e-09
ENSG00000225492,GBP1P1,SAGD_00070,Human,4.07166029700007,0.453445037439727,1,-2.6918,0.0091529
ENSG00000200879,SNORD14E,SAGD_00064,Human,1.74551425261907,25.5140317370185,11,3.8927,5.5244e-08
ENSG00000242534,IGKV2D-28,SAGD_00037,Human,8.08313838825529,0.0948124951106661,2,-6.2087,2.3719e-18
ENSG00000227447,XGY1,SAGD_00131,Human,0.0,0.211374335922736,Y,5.8428,6.3449e-08
ENSG00000284690,AC079325.2,SAGD_00107,Human,10.9034213073372,56.4639073333982,17,2.1762,0.0013099
ENSG00000099715,PCDH11Y,SAGD_00046,Human,0.0,0.0233769467594969,Y,5.1899,4.6502e-06
ENSG00000229163,NAP1L1P2,SAGD_00066,Human,0.0,0.0914056381447476,Y,4.0714,1.4806e-07
ENSG00000169710,FASN,SAGD_00035,Human,47.3151016546044,7.96966191375302,17,-2.3677,0.00016224
ENSG00000184895,SRY,SAGD_00074,Human,0.00902681825814416,0.243068641431903,Y,4.1187,2.1142e-08
ENSG00000205944,DAZ2,SAGD_00068,Human,0.0,0.203383050450357,Y,7.2601,1.4718e-10
ENSG00000115884,SDC1,SAGD_00050,Human,0.349563497924338,1.38592547494624,2,2.0082,0.0017748
ENSG00000203783,PRR9,SAGD_00071,Human,8.89708186662259,98.119928794947,1,5.481,3.7706e-07
ENSG00000075275,CELSR1,SAGD_00133,Human,0.919134867666545,3.98082488704069,22,2.1677,0.00041029
ENSG00000092377,TBL1Y,SAGD_00033,Human,0.0,0.0603763470055699,Y,4.4238,0.0025787
ENSG00000142609,CFAP74,SAGD_00056,Human,0.114523382139716,0.89139378067001,1,2.9715,9.1257e-05
ENSG00000036448,MYOM2,SAGD_00158,Human,0.0669951865001921,0.790248446405508,8,3.5811,0.00074848
ENSG00000229163,NAP1L1P2,SAGD_00047,Human,0.0,0.0804844811421318,Y,3.9529,3.3108e-09
ENSG00000228787,NLGN4Y-AS1,SAGD_00042,Human,0.00638529344183767,0.31012649242685,Y,4.6099,1.7525e-09
ENSG00000015413,DPEP1,SAGD_00106,Human,0.187977102003419,5.79112700979573,16,4.9216,0.00046306
ENSG00000228787,NLGN4Y-AS1,SAGD_00044,Human,0.0,0.239517482993103,Y,3.944,0.0025689
ENSG00000231648,LINC01698,SAGD_00057,Human,0.284729427703142,2.88989180939664,1,3.3224,6.507e-09
ENSG00000250266,LINC01612,SAGD_00108,Human,0.0,8.59424136979701,4,22.514,0.001912
ENSG00000232226,ARSFP1,SAGD_00077,Human,0.0,0.68377336026336,Y,5.3142,0.038639
ENSG00000167580,AQP2,SAGD_00014,Human,12.0012081989067,2.50970297175591,12,-2.1214,0.029002
ENSG00000273328,AC099329.2,SAGD_00019,Human,0.235371213013352,9.69219880421814,3,5.3021,0.00011688
ENSG00000114948,ADAM23,SAGD_00163,Human,1.32960142567753,9.0278039829587,2,3.835,2.6343e-09
ENSG00000217896,ZNF839P1,SAGD_00055,Human,0.0,0.104131628505519,Y,3.5,0.011149
ENSG00000227289,HSFY3P,SAGD_00069,Human,0.0,0.160854894584349,Y,4.9041,2.8683e-12
ENSG00000215580,BCORP1,SAGD_00072,Human,0.00150118135340845,0.132903684678801,Y,5.8723,7.2716e-18
ENSG00000232730,FAM8A4P,SAGD_00058,Human,0.0,0.109560779958103,Y,4.1224,0.00036164
ENSG00000233070,ZFY-AS1,SAGD_00076,Human,0.0143589717731824,0.184644753379001,Y,3.6939,2.5684e-06
ENSG00000231535,LINC00278,SAGD_00041,Human,0.0038467185780999,0.0847538361173601,Y,3.366,0.00065384
ENSG00000234059,CASKP1,SAGD_00131,Human,0.00172412512139125,0.175090361950536,Y,5.4438,1.8366e-06
ENSG00000197558,SSPO,SAGD_00132,Human,0.126102488131556,0.00777396465758483,7,-3.9506,2.0919e-10
ENSG00000211638,IGLV8-61,SAGD_00138,Human,0.108725986368059,13.5335918572313,22,7.061,1.7185e-09
ENSG00000161798,AQP5,SAGD_00051,Human,0.0929052100443959,181.431120158043,12,10.661,2.27e-292
ENSG00000215580,BCORP1,SAGD_00060,Human,0.0,0.0318073928458313,Y,5.1964,3.5439e-14
ENSG00000228787,NLGN4Y-AS1,SAGD_00062,Human,0.0,0.346700397612406,Y,4.6518,8.3519e-13
ENSG00000249116,AC025183.1,SAGD_00135,Human,1.35350058267289,6.66948008045156,5,2.363,1.0653e-09
ENSG00000229163,NAP1L1P2,SAGD_00061,Human,0.0,0.123939869486252,Y,4.2794,2.785e-08
ENSG00000256618,MTRNR2L1,SAGD_00070,Human,0.0144397510963426,1.63061908261831,17,6.6669,0.014289
ENSG00000174992,ZG16,SAGD_00064,Human,35.4968700514342,4.13999030491405,16,-5.1823,8.6548e-08
ENSG00000257940,AC079598.1,SAGD_00075,Human,0.238747377294762,0.0362465466445862,12,-2.7025,0.006359
ENSG00000067646,ZFY,SAGD_00074,Human,0.164704894429132,2.18541109641162,Y,5.0619,2.7446e-08
ENSG00000140873,ADAMTS18,SAGD_00044,Human,0.307497715120532,0.155588809381026,16,-2.5647,0.0028378
ENSG00000163739,CXCL1,SAGD_00073,Human,0.251791636965149,1.77133965601533,4,2.9862,0.00035609
ENSG00000227289,HSFY3P,SAGD_00050,Human,0.0019137139925174,0.068011769643205,Y,3.3872,0.0018559
ENSG00000233070,ZFY-AS1,SAGD_00037,Human,0.0,0.44091499940885,Y,6.0601,2.6322e-18
ENSG00000145321,GC,SAGD_00015,Human,1.84267401941044,14.845504950646,4,2.9979,0.021225
ENSG00000232226,ARSFP1,SAGD_00046,Human,0.0,0.474929643597338,Y,5.0468,1.0941e-05
ENSG00000204619,PPP1R11,SAGD_00133,Human,0.18200260646023,0.0,6,-7.9997,0.00044212
ENSG00000176194,CIDEA,SAGD_00035,Human,2.55755036990372,0.689546025591856,18,-2.5768,0.00017055
ENSG00000234795,RFTN1P1,SAGD_00071,Human,0.0,0.0599401753707165,Y,4.1749,6.4623e-07
ENSG00000232195,TOMM22P2,SAGD_00057,Human,0.0,0.840081866757936,Y,4.705,1.0964e-08
ENSG00000125538,IL1B,SAGD_00039,Human,2.37495374598318,0.362551505559098,2,-2.6528,0.0093639
ENSG00000230663,FAM224B,SAGD_00056,Human,0.0,0.0642857632010872,Y,4.4209,0.00010621
ENSG00000139209,SLC38A4,SAGD_00108,Human,0.0334223281838649,27.3540654520706,12,9.5538,0.0019272
ENSG00000232226,ARSFP1,SAGD_00063,Human,0.00392928913132564,0.525402944333915,Y,4.8624,2.8375e-08
ENSG00000225117,ARSDP1,SAGD_00049,Human,0.0,0.122479831883277,Y,4.4645,2.3366e-08
ENSG00000086062,B4GALT1,SAGD_00129,Human,70.1925597322075,297.894770690022,9,2.097,0.0
ENSG00000021826,CPS1,SAGD_00163,Human,2.27998666442649,28.0644318939863,2,4.3328,3.5283e-09
ENSG00000268658,LINC00664,SAGD_00032,Human,0.794980766270813,0.128731812242739,19,-2.6455,6.5157e-07
ENSG00000280969,RPS4Y2,SAGD_00067,Human,0.0,0.249321202448144,Y,4.7894,1.2627e-13
ENSG00000225117,ARSDP1,SAGD_00077,Human,0.00696414952729489,0.802975504468716,Y,6.2536,0.040541
ENSG00000137801,THBS1,SAGD_00138,Human,18.7191607894351,2.93561883193832,15,-2.5475,2.8958e-09
ENSG00000103888,CEMIP,SAGD_00052,Human,3.04822562583093,3.88571269213346,15,-2.5375,5.7178e-05
ENSG00000231436,RBMY3AP,SAGD_00041,Human,0.0,0.163087343965686,Y,4.9104,0.0011148
ENSG00000237269,RBMY2TP,SAGD_00066,Human,0.0,0.35484465098405,Y,5.9101,2.4354e-06
ENSG00000198842,DUSP27,SAGD_00045,Human,0.526093489139433,2.10275075754933,1,2.0255,0.00022077
ENSG00000227289,HSFY3P,SAGD_00131,Human,0.0,0.0505452632035463,Y,5.1946,3.3109e-06
ENSG00000229163,NAP1L1P2,SAGD_00072,Human,0.0,0.237605126859915,Y,5.1543,7.2208e-16
ENSG00000229163,NAP1L1P2,SAGD_00044,Human,0.0,0.0824632181575726,Y,3.525,0.0079193
ENSG00000185290,NUPR2,SAGD_00051,Human,0.126441024340823,280.205510399289,7,10.882,1.009e-290
ENSG00000140465,CYP1A1,SAGD_00068,Human,0.151475148977897,1.97408082609749,15,3.5587,5.1776e-07
ENSG00000225117,ARSDP1,SAGD_00069,Human,0.0031720836483777,0.390838118665084,Y,5.9134,3.9988e-11
ENSG00000229236,TTTY10,SAGD_00075,Human,0.0204062890562549,0.132606747318689,Y,2.9527,0.0075578
ENSG00000223637,RBMY2EP,SAGD_00076,Human,0.0,0.23173750523398,Y,5.0916,4.7888e-06
ENSG00000173432,SAA1,SAGD_00054,Human,2.34717207123595,0.413027054314469,11,-2.1762,0.02339
ENSG00000258926,AL355916.2,SAGD_00133,Human,0.248930879731475,1.06858306080273,14,2.1428,0.00045506
ENSG00000117472,TSPAN1,SAGD_00064,Human,42.9736689646977,2.46490653114102,1,-4.143,9.6212e-08
ENSG00000261222,AC064805.1,SAGD_00107,Human,0.940160998171314,4.60503064257623,17,2.0505,0.0014985
ENSG00000268940,CT45A1,SAGD_00062,Human,0.101177603092774,2.26806387490926,X,4.5445,1.3596e-11
ENSG00000213722,DDAH2,SAGD_00040,Human,0.00282119122456286,0.16028669648821,6,5.3966,0.015564
ENSG00000235718,MFRP,SAGD_00070,Human,0.31142325969042,0.0307114621476648,11,-3.0384,0.015033
ENSG00000169248,CXCL11,SAGD_00055,Human,15.4443324080109,0.463085193265715,4,-3.153,0.018105
ENSG00000252633,RN7SKP282,SAGD_00158,Human,0.0,3.62422374363355,Y,4.0231,0.006482
ENSG00000228764,ZNF885P,SAGD_00050,Human,0.0,0.0925570839380537,Y,3.8233,0.0021226
ENSG00000273906,AC011297.1,SAGD_00035,Human,0.000959413088677044,0.0516037398445944,Y,3.9455,0.0001749
ENSG00000183098,GPC6,SAGD_00108,Human,0.153841803829477,4.62556135262495,13,4.8167,0.0023477
ENSG00000089327,FXYD5,SAGD_00129,Human,13.9754956935467,72.2333936341888,19,2.3853,0.0
ENSG00000188257,PLA2G2A,SAGD_00015,Human,39.0402285879894,6.94066366408988,1,-2.4466,0.021225
ENSG00000211649,IGLV7-46,SAGD_00037,Human,5.95663825176405,0.106199947541684,22,-5.6952,1.083e-15
ENSG00000104918,RETN,SAGD_00048,Human,1.12251276410124,0.139982857071303,19,-3.1055,0.00040489
ENSG00000159450,TCHH,SAGD_00071,Human,5.26581830764133,60.0714533466328,1,5.3542,6.4984e-07
ENSG00000163736,PPBP,SAGD_00014,Human,3.12034774680863,15.1110418016419,4,2.3759,0.036568
ENSG00000007171,NOS2,SAGD_00049,Human,0.902578945943048,0.0492398896896016,17,-4.2299,2.4103e-06
ENSG00000157168,NRG1,SAGD_00056,Human,1.52223716996523,0.396741697394657,8,-2.0561,0.00022124
ENSG00000187054,TMPRSS11A,SAGD_00163,Human,0.0357675555364651,3.76041687604726,4,6.725,5.3112e-09
ENSG00000205916,DAZ4,SAGD_00068,Human,0.0,0.0513314889116211,Y,5.281,3.0956e-05
ENSG00000182687,GALR2,SAGD_00066,Human,2.72556996382058,8.71904678833215,17,5.0401,4.202e-06
ENSG00000164326,CARTPT,SAGD_00034,Human,8.82979554014095,103.451334134098,5,3.6209,0.00016887
ENSG00000229807,XIST,SAGD_00138,Human,40.7699648754201,0.00715432573851672,X,-12.27,4.5894e-09
ENSG00000229308,AC010737.1,SAGD_00046,Human,0.0,0.321678830567012,Y,4.7323,2.0396e-05
ENSG00000169953,HSFY2,SAGD_00074,Human,0.000921883179614675,0.0357526835126437,Y,3.8849,1.7651e-07
ENSG00000274512,TBC1D3L,SAGD_00107,Human,0.011851330853442,1.0510592725295,17,6.1347,0.0014985
ENSG00000172602,RND1,SAGD_00064,Human,0.70450614532999,8.52596901136361,12,3.6445,1.3314e-07
ENSG00000176728,TTTY14,SAGD_00132,Human,0.00294162699108645,0.539798281747462,Y,7.6142,3.2272e-10
